setting_id,prompt_id,best_action_ids,representative_best_action_id,representative_best_action_label,r_star,final_best_action_ids,best_action_set_changed
corruption_penalty=1,606,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,608,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,609,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,610,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,612,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,615,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,616,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,617,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,618,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,620,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,621,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,622,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,623,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,624,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,626,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,627,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,628,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,630,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,632,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,633,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,634,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,635,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,636,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,637,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,639,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,640,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,641,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,645,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,648,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,649,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,650,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,651,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,652,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,653,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,654,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,655,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,656,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,657,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,658,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,659,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,660,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,661,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,662,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,665,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,666,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,667,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,668,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,669,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,670,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,671,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,673,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,674,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,675,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,677,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,679,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,681,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,682,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,684,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,685,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,686,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,687,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,688,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,690,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,691,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,693,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,695,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,697,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,698,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,699,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,700,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,701,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,703,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,705,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,706,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,708,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,709,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,710,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,711,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,712,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,713,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,715,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,717,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,718,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,720,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,721,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,722,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,723,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,726,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,728,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,729,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,730,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,731,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,733,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,734,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,736,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,737,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,738,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,739,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,742,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,744,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,745,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,748,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,749,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,750,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,751,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,752,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,753,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,754,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,755,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,757,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,759,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,760,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,761,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,762,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,763,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,766,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,767,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,768,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,769,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,770,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,771,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,772,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,773,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,774,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,779,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,780,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,782,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,784,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,785,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,786,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,787,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,789,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,790,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,791,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,792,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,793,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,794,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,795,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,796,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,797,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,798,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,800,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,801,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,802,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,803,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,804,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,805,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,806,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,807,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,808,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,809,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,811,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,812,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,813,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,814,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,815,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,819,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,820,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,822,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,823,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,825,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,827,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,828,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,829,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,830,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,831,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,834,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,835,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,836,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,837,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,838,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,839,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,840,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,842,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,845,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,846,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,847,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,848,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,849,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,850,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,851,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,852,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,853,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,854,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,855,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,856,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,857,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,860,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,861,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,862,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,863,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,868,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,869,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,870,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,871,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,872,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,873,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,874,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,876,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,878,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,879,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,881,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,883,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,884,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,885,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,886,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,887,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,888,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,891,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,892,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,894,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,895,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,896,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,898,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,899,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,900,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,901,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,902,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,903,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,905,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,906,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,908,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,909,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,910,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,911,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,912,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,913,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,914,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,915,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,916,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,917,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,920,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,921,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,922,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,923,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,925,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,926,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,927,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,930,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,932,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,933,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,934,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,935,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,937,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,941,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,943,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,944,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,945,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,948,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,949,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,950,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,951,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,952,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,953,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,954,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,955,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,957,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,959,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,960,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,961,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,962,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,964,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,965,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,966,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,967,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,969,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,970,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,971,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,972,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,974,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,975,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,977,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,978,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,979,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,980,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,981,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,982,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,983,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,984,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,986,"[1,10,19]",1,intervention:L16_CWE-120_B:Low,-0.05,"[1,10,19]",false
corruption_penalty=1,987,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,988,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,989,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,990,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,991,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,992,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,993,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,997,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,998,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,999,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,1001,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,1002,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,1003,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,1004,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,1005,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,1006,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,1007,"[1,10]",1,intervention:L16_CWE-120_B:Low,-0.05,"[1,10]",false
corruption_penalty=1,1008,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,1009,"[1,10]",1,intervention:L16_CWE-120_B:Low,-0.05,"[1,10]",false
corruption_penalty=1,1011,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,1012,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,1013,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,1014,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,1015,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,1016,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,1017,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,1018,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,1019,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,1020,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,1021,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,1023,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,1024,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,1026,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,1027,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,1028,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,1030,"[1,10,19]",1,intervention:L16_CWE-120_B:Low,-0.05,"[1,10,19]",false
corruption_penalty=1,1031,"[1,10,19]",1,intervention:L16_CWE-120_B:Low,-0.05,"[1,10,19]",false
corruption_penalty=1,1032,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,1033,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,1037,"[1,10,19]",1,intervention:L16_CWE-120_B:Low,-0.05,"[1,10,19]",false
corruption_penalty=1,1038,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,1041,"[1,19]",1,intervention:L16_CWE-120_B:Low,-0.05,"[1,19]",false
corruption_penalty=1,1042,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,1044,[0],0,no_op:none:none,0,[0],false
corruption_penalty=1,1045,[0],0,no_op:none:none,1.25,[0],false
corruption_penalty=1,1046,"[1,10,19]",1,intervention:L16_CWE-120_B:Low,-0.05,"[1,10,19]",false
corruption_penalty=1,1048,"[1,10,19]",1,intervention:L16_CWE-120_B:Low,-0.05,"[1,10,19]",false
